teamId,actionNumber,game_id,team,SCORE,score_margin,year,playoffs
1610612738.0,7,21700001,BOS,2 - 0,2.0,2018,0
1610612739.0,9,21700001,CLE,2 - 0,-2.0,2018,0
1610612738.0,12,21700001,BOS,2 - 0,2.0,2018,0
1610612739.0,14,21700001,CLE,2 - 0,-2.0,2018,0
1610612738.0,16,21700001,BOS,2 - 0,2.0,2018,0
1610612738.0,20,21700001,BOS,4 - 0,4.0,2018,0
1610612739.0,24,21700001,CLE,4 - 3,-1.0,2018,0
1610612738.0,31,21700001,BOS,4 - 5,-1.0,2018,0
1610612739.0,33,21700001,CLE,4 - 7,3.0,2018,0
1610612739.0,39,21700001,CLE,6 - 7,1.0,2018,0
1610612738.0,45,21700001,BOS,6 - 9,-3.0,2018,0
1610612739.0,48,21700001,CLE,6 - 9,3.0,2018,0
1610612738.0,50,21700001,BOS,8 - 9,-1.0,2018,0
1610612739.0,55,21700001,CLE,10 - 9,-1.0,2018,0
1610612738.0,62,21700001,BOS,10 - 9,1.0,2018,0
1610612738.0,64,21700001,BOS,10 - 9,1.0,2018,0
1610612738.0,68,21700001,BOS,12 - 9,3.0,2018,0
1610612739.0,72,21700001,CLE,12 - 9,-3.0,2018,0
1610612739.0,78,21700001,CLE,12 - 9,-3.0,2018,0
1610612738.0,80,21700001,BOS,12 - 9,3.0,2018,0
1610612739.0,82,21700001,CLE,12 - 11,-1.0,2018,0
1610612738.0,83,21700001,BOS,14 - 11,3.0,2018,0
1610612739.0,84,21700001,CLE,14 - 13,-1.0,2018,0
1610612738.0,86,21700001,BOS,14 - 13,1.0,2018,0
1610612739.0,88,21700001,CLE,14 - 13,-1.0,2018,0
1610612738.0,90,21700001,BOS,14 - 13,1.0,2018,0
1610612738.0,92,21700001,BOS,14 - 13,1.0,2018,0
1610612739.0,94,21700001,CLE,14 - 15,1.0,2018,0
1610612738.0,95,21700001,BOS,16 - 15,1.0,2018,0
1610612739.0,104,21700001,CLE,17 - 17,0.0,2018,0
1610612738.0,106,21700001,BOS,17 - 17,-0.0,2018,0
1610612739.0,108,21700001,CLE,17 - 17,0.0,2018,0
1610612738.0,110,21700001,BOS,17 - 17,-0.0,2018,0
1610612739.0,112,21700001,CLE,17 - 20,3.0,2018,0
1610612738.0,114,21700001,BOS,17 - 20,-3.0,2018,0
1610612739.0,118,21700001,CLE,17 - 22,5.0,2018,0
1610612738.0,135,21700001,BOS,17 - 23,-6.0,2018,0
1610612739.0,137,21700001,CLE,17 - 23,6.0,2018,0
